Date,DraftType,Overall,Pick,Player,Position,Last Pick,Draft length,league_id,Name,Lineup,Scoring,Teams,Copies,Decision?
2021-03-14,SFIRSTRANDOM,1,1.01,"Mahomes, Patrick",QB,25.12,25.0,33929,Middle Earth,"QB: 1-2, RB: 2-4, WR: 3-6, TE: 1-3, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,1.0,Yes
2021-04-21,SFIRSTRANDOM,1,1.01,"Mahomes, Patrick",QB,28.12,28.0,30406,SafeLeagues Dynasty 609 - Ultimate (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,Yes
2021-04-09,SAME,1,1.01,"Lawrence, Trevor",QB,35.02,35.0,63695,Good vs Evil 3 Dispersal,"QB: 1-2, RB: 1-6, WR: 2-7, TE: 1-6, ","QB_pTD: 5.5, RB_PPR: 0.5, WR_PPR: 1.0, TE_PPR: 1.5",24.0,2.0,Yes
2021-02-19,SFIRSTRANDOM,1,1.01,"McCaffrey, Christian",RB,17.12,17.0,60664,Tony H Test League,"QB: 1, RB: 2, WR: 3, TE: 1, PK: 1, Def: 1, ","QB_pTD: 3.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,Yes
2021-04-10,3RDROUNDFIRSTRANDOM,1,1.01,"Mahomes, Patrick",QB,10.12,10.0,56931,MOCK 2021 Legends Startup,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ","QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.5",12.0,1.0,Yes
2021-03-20,3RDROUND,1,1.01,"Mahomes, Patrick",QB,25.12,25.0,43023,afantasyleague ,"QB: 1-2, RB: 1-10, WR: 1-10, TE: 1-10, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,1.0,Yes
2021-04-01,SFIRSTRANDOM,1,1.01,"Barkley, Saquon",RB,20.12,20.0,25773,DLF Dynasty Mock April #6,"QB: 1, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,Yes
2021-04-18,SFIRSTRANDOM,1,1.01,"McCaffrey, Christian",RB,28.12,28.0,30184,SafeLeagues Dynasty 612 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,Yes
2021-04-11,SDRAFT,1,1.01,"Mahomes, Patrick",QB,17.12,17.0,70236,Bianchi Dynasty,"QB: 1, RB: 2, WR: 3, TE: 1, PK: 1, Def: 1, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",12.0,1.0,Yes
2021-05-10,SDRAFT,1,1.01,"McCaffrey, Christian",RB,25.12,25.0,34424,Hard Knocks V,"QB: 1-2, RB: 2-4, WR: 3-5, TE: 1-3, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,1.0,Yes
2021-05-07,SDRAFT,1,1.01,"Mahomes, Patrick",QB,36.12,36.0,41101,A League of Thrones,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,1.0,Yes
2021-02-18,SFIRSTRANDOM,1,1.01,"Mahomes, Patrick",QB,24.14,24.0,25491,Y PH Feb BB for $5 bankroll in 2022,"QB: 1-2, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",14.0,1.0,Yes
2021-04-16,SDRAFT,1,1.01,"McCaffrey, Christian",RB,30.12,30.0,57951,SF Dynasty,"QB: 1-2, RB: 2-3, WR: 3-4, TE: 1, PK: 1, Def: 1, ","QB_pTD: Fail, RB_PPR: Fail, WR_PPR: Fail, TE_PPR: Fail",12.0,1.0,Yes
2021-02-18,SFIRSTRANDOM,1,1.01,"McCaffrey, Christian",RB,24.14,24.0,15986,Y WEIF Feb BB for $1 Salary Cap in 2022,"QB: 1-2, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 6.0, RB_PPR: 0.75, WR_PPR: 0.75, TE_PPR: 1.5",14.0,1.0,Yes
2021-04-26,SDRAFT,1,1.01,"Mahomes, Patrick",QB,30.14,30.0,34349,Clash of Champions,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 2-5, ","QB_pTD: 4.0, RB_PPR: 5.75, WR_PPR: 5.4, TE_PPR: 6.0",14.0,1.0,Yes
2021-05-10,SFIRSTRANDOM,1,1.01,"McCaffrey, Christian",RB,16.12,16.0,35331,Masters Bronze Live Draft 140668,"QB: 1, RB: 1-3, WR: 1-3, TE: 1-3, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,Yes
2021-02-28,SFIRSTRANDOM,1,1.01,"McCaffrey, Christian",RB,20.12,20.0,30673,DLF Dynasty Mock March #1,"QB: 1, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,Yes
2021-04-18,SFIRSTRANDOM,1,1.01,"Mahomes, Patrick",QB,28.12,28.0,13384,SafeLeagues Dynasty 611 - Deluxe (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,Yes
2021-05-08,SDRAFT,1,1.01,"Mahomes, Patrick",QB,22.12,22.0,50699,The Potsdam Survivors ,"QB: 1-2, RB: 2-5, WR: 2-5, TE: 1-3, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,Yes
2021-02-28,SFIRSTRANDOM,1,1.01,"McCaffrey, Christian",RB,20.12,20.0,74752,DLF Dynasty Mock March #5,"QB: 1, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,Yes
2021-05-02,3RDROUNDFIRSTRANDOM,1,1.01,"Mahomes, Patrick",QB,30.12,30.0,48990,Degenerate Dynasty Ballers ,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-3, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,1.0,Yes
2021-02-23,SDRAFT,1,1.01,Rookie Pick 1,Pick,24.14,24.0,31805,Y BAR TAB Feb BB for 2022 $10 bankroll,"QB: 1-2, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 6.0, RB_PPR: 0.75, WR_PPR: 0.75, TE_PPR: 1.25",14.0,1.0,Yes
2021-02-21,SFIRSTRANDOM,1,1.01,"Mahomes, Patrick",QB,20.12,20.0,51746,Survivor Challenge League 2021 Playoffs,"QB: 1, RB: 1-3, WR: 2-4, TE: 0-2, PK: 1, Def: 1, ","QB_pTD: 0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,1.0,Yes
2021-04-16,SDRAFT,1,1.01,"Mahomes, Patrick",QB,32.12,32.0,66513,School Of Rock 2.0 ,"QB: 1-2, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",12.0,1.0,Yes
2021-05-09,SFIRSTRANDOM,1,1.01,"Taylor, Jonathan",RB,16.12,16.0,60576,Masters Tin Early Email Draft #1 - 140646,"QB: 1, RB: 1-3, WR: 1-3, TE: 1-3, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,Yes
2021-02-28,SFIRSTRANDOM,1,1.01,"McCaffrey, Christian",RB,20.12,20.0,56763,DLF Dynasty Mock March #4,"QB: 1, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,Yes
2021-04-14,SFIRSTRANDOM,1,1.01,"Mahomes, Patrick",QB,28.12,28.0,31700,SafeLeagues Dynasty 600 - Deluxe (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,Yes
2021-04-03,3RDROUND,1,1.01,"Mahomes, Patrick",QB,30.14,30.0,33840,AFPL-D--2021 Expansion,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 2-5, ","QB_pTD: Fail, RB_PPR: Fail, WR_PPR: Fail, TE_PPR: Fail",14.0,1.0,Yes
2021-03-31,SFIRSTRANDOM,1,1.01,"McCaffrey, Christian",RB,20.12,20.0,57092,DLF Dynasty Mock April #2,"QB: 1, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,Yes
2021-02-21,SDRAFT,1,1.01,"Mahomes, Patrick",QB,20.12,20.0,18115,Feb. 2021 Superflex ADP w/ Rookie Picks Mock 3,"QB: 1-2, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,Yes
2021-02-28,SDRAFT,1,1.01,"McCaffrey, Christian",RB,20.12,20.0,40540,DLF Dynasty Mock March #6,"QB: 1, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,Yes
2021-02-09,SDRAFT,1,1.01,"McCaffrey, Christian",RB,20.12,20.0,29624,DLF Dynasty Mock February #3,"QB: 1, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,Yes
2021-05-21,SDRAFT,1,1.01,"McCaffrey, Christian",RB,25.12,25.0,21685,Dynasty Obsessive,"QB: 1-2, RB: 2-4, WR: 3-5, TE: 1-3, ","QB_pTD: 5.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,1.0,Yes
2021-05-20,SFIRSTRANDOM,1,1.01,"Mahomes, Patrick",QB,28.12,28.0,60776,SafeLeagues Dynasty 637 - Deluxe (SF),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,Yes
2021-05-20,SFIRSTRANDOM,1,1.01,"McCaffrey, Christian",RB,20.12,20.0,58078,F6P Dynasty Mock Draft,"QB: 1-2, RB: 2-3, WR: 3-4, TE: 1-2, ","QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",12.0,1.0,Yes
2021-05-20,3RDROUND,1,1.01,"Mahomes, Patrick",QB,35.12,35.0,21420,The Simpsons,"QB: 2, RB: 2-5, WR: 3-6, TE: 2-5, ","QB_pTD: 5.5, RB_PPR: 0.85, WR_PPR: 1.0, TE_PPR: 1.35",12.0,1.0,Yes
2021-05-18,SFIRSTRANDOM,1,1.01,"Mahomes, Patrick",QB,28.12,28.0,46500,SafeLeagues Dynasty 636 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,Yes
2021-05-18,SFIRSTRANDOM,1,1.01,"Mahomes, Patrick",QB,28.12,28.0,47260,SafeLeagues Dynasty 638 - Basic (SF),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,Yes
2021-05-18,SFIRSTRANDOM,1,1.01,"Mahomes, Patrick",QB,28.16,28.0,50952,Sunday FunDay Dynasty - 16 TM (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",16.0,1.0,Yes
2021-05-16,SDRAFT,1,1.01,"McCaffrey, Christian",RB,26.1,26.0,26824,Squad Dynasty ,"QB: 1-2, RB: 2-4, WR: 2-4, TE: 1-3, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",10.0,1.0,Yes
2021-05-14,SFIRSTRANDOM,1,1.01,"McCaffrey, Christian",RB,30.12,30.0,64472,Master Class,"QB: 1, RB: 2-5, WR: 2-5, TE: 1-4, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,Yes
2021-05-11,SFIRSTRANDOM,1,1.01,"Mahomes, Patrick",QB,22.12,22.0,47741,Custom QB Scoring/SF TE Premium,"QB: 1-2, RB: 2-4, WR: 2-4, TE: 1-3, PK: 1, Def: 1, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,Yes
2021-05-11,SFIRSTRANDOM,1,1.01,"Taylor, Jonathan",RB,20.12,20.0,65483,Masters Tin Dynasty Super Traders #4 - 140650 - Starts After NFL Draft,"QB: 1, RB: 1-3, WR: 1-3, TE: 1-3, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,Yes
2021-05-09,SFIRSTRANDOM,1,1.01,"Mahomes, Patrick",QB,25.12,25.0,61806,Legion of Boom,"QB: 1-2, RB: 3-4, WR: 3-4, TE: 1-2, ","QB_pTD: 0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.5",12.0,1.0,Yes
2021-05-05,SDRAFT,1,1.01,"Mahomes, Patrick",QB,40.12,40.0,28539,C3 Dynasty,"QB: 1-2, RB: 1-8, WR: 1-8, TE: 1-8, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,1.0,Yes
2021-05-02,SFIRSTRANDOM,1,1.01,"Cook, Dalvin",RB,16.12,16.0,63535,Masters Bronze Early Email Draft #1 - 140647,"QB: 1, RB: 1-3, WR: 1-3, TE: 1-3, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,Yes
2021-06-01,SFIRSTRANDOM,1,1.01,"McCaffrey, Christian",RB,20.12,20.0,21615,DLF Dynasty Mock June #4,"QB: 1, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,Yes
2021-06-01,SFIRSTRANDOM,1,1.01,"Mahomes, Patrick",QB,30.1,30.0,67228,"If You're not FIRST, You're LAST!!!","QB: 1-2, RB: 2-4, WR: 2-4, TE: 1-3, PK: 1, DT+DE: 2, LB: 2, CB+S: 2, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",10.0,1.0,Yes
2021-06-01,SDRAFT,1,1.01,"McCaffrey, Christian",RB,14.12,14.0,37186,Elite Fantasy Bowl,"QB: 1, RB: 2, WR: 2-3, TE: 1-2, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",12.0,1.0,Yes
2021-05-31,SDRAFT,1,1.01,"McCaffrey, Christian",RB,20.12,20.0,74110,2021 FBG Staff Mock PPR June,"QB: 1, RB: 2-4, WR: 3-5, TE: 1-3, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,Yes
2021-05-31,SFIRSTRANDOM,1,1.01,"Mahomes, Patrick",QB,22.12,22.0,64608,BB1 - Any Given Sunday ,"QB: 1-2, RB: 1-5, WR: 1-5, TE: 1-5, Def: 1-5, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,Yes
2021-05-30,3RDROUND,1,1.01,"Mahomes, Patrick",QB,20.12,20.0,12630,#SFB11 Mock 1.05,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",12.0,1.0,Yes
2021-05-30,3RDROUND,1,1.01,"McCaffrey, Christian",RB,20.12,20.0,40148,#SFB11 Mock 1.02,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",12.0,1.0,Yes
2021-05-28,SDRAFT,1,1.01,"Mahomes, Patrick",QB,28.14,28.0,40079,The Best Bestball Booze League,"QB: 1-2, RB: 2-6, WR: 3-6, TE: 1-6, ","QB_pTD: 5.0, RB_PPR: 1.0, WR_PPR: 0.75, TE_PPR: 1.5",14.0,1.0,Yes
2021-05-28,SDRAFT,1,1.01,"Mahomes, Patrick",QB,40.09,40.0,56327,Lions Den VIII ,"QB: 2, RB: 2-5, WR: 3-6, TE: 2-5, ","QB_pTD: 6.0, RB_PPR: 0.75, WR_PPR: 1.0, TE_PPR: 1.25",20.0,2.0,Yes
2021-05-27,SFIRSTRANDOM,1,1.01,"Mahomes, Patrick",QB,28.12,28.0,53746,SafeLeagues Best Ball Dynasty 213 - Deluxe (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,Yes
2021-05-27,SDRAFT,1,1.01,"Mahomes, Patrick",QB,45.17,45.0,48194,#FCE IDP Eliminator - Ghost - Shark Tank 2 ,"QB: 1-2, RB: 1-7, WR: 1-7, TE: 1-7, DE: 2-3, DT: 1-2, LB: 3-4, CB: 2-3, S: 2-3, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 1.25, TE_PPR: 2.0",17.0,1.0,Yes
2021-05-27,SFIRSTRANDOM,1,1.01,"Mahomes, Patrick",QB,28.12,28.0,49404,SafeLeagues Best Ball Dynasty 214 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,Yes
2021-05-26,SFIRSTRANDOM,1,1.01,"McCaffrey, Christian",RB,20.12,20.0,68450,Apex Amateur Dynamic Dynasty 291,"QB: 1, RB: 2-4, WR: 3-5, TE: 1-3, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,Yes
2021-05-26,SFIRSTRANDOM,1,1.01,"Mahomes, Patrick",QB,28.12,28.0,57227,SafeLeagues Dynasty 645 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,Yes
2021-05-24,SFIRSTRANDOM,1,1.01,"Mahomes, Patrick",QB,28.12,28.0,38830,SafeLeagues Dynasty 627 - Ultimate (SF),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,Yes
2021-05-19,SFIRSTRANDOM,1,1.01,"McCaffrey, Christian",RB,30.12,30.0,38465,DLF Premium Invitational League,"QB: 1-2, RB: 1-4, WR: 1-4, TE: 1-4, ","QB_pTD: 5.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,Yes
2021-05-18,SDRAFT,1,1.01,"Mahomes, Patrick",QB,50.16,50.0,13151,Greatest Show on Paper,"QB: 1-2, RB: 2-4, WR: 2-5, TE: 1-3, PK: 1, DE: 2-3, DT: 1, LB: 3-4, CB: 2-3, S: 2-3, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",16.0,1.0,Yes
2021-05-22,SFIRSTRANDOM,1,1.01,"Taylor, Jonathan",RB,23.12,23.0,10758,Apex Amateur Dynasty 258,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,Yes
2021-05-22,SFIRSTRANDOM,1,1.01,"Mahomes, Patrick",QB,28.12,28.0,18245,SafeLeagues Dynasty 640 - Deluxe (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,Yes
2021-05-18,SFIRSTRANDOM,1,1.01,"McCaffrey, Christian",RB,20.12,20.0,10825,Masters Silver Dynasty Super Traders #3 - 140649,"QB: 1, RB: 1-3, WR: 1-3, TE: 1-3, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,Yes
2021-06-12,SFIRSTRANDOM,1,1.01,"McCaffrey, Christian",RB,18.12,18.0,28359,Apex Amateur 009,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,Yes
2021-06-12,SFIRSTRANDOM,1,1.01,"McCaffrey, Christian",RB,20.12,20.0,16500,Outsiders MFL10s league 09,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,Yes
2021-06-12,,1,1.01,"McCaffrey, Christian",RB,16.16,16.0,98269,Mock  462,,"QB_pTD: 0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",,,Yes
2021-06-12,SFIRSTRANDOM,1,1.01,"Mahomes, Patrick",QB,28.12,28.0,73172,SafeLeagues Dynasty 655 - Basic (SF/TE),"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,Yes
2021-06-12,,1,1.01,"McCaffrey, Christian",RB,16.12,16.0,92965,Mock  523,,"QB_pTD: 0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",,,Yes
2021-06-12,SDRAFT,1,1.01,"Taylor, Jonathan",RB,34.12,34.0,67621,The League,"QB: 1, RB: 2-4, WR: 2-4, TE: 1-3, PK: 1, DT+DE: 1, LB: 1, CB+S: 1, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,Yes
2021-06-10,SFIRSTRANDOM,1,1.01,"McCaffrey, Christian",RB,25.12,25.0,32150,Rise To The Challenge 12-50.12,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,Yes
2021-06-09,SDRAFT,1,1.01,"Mahomes, Patrick",QB,23.12,23.0,20933,Underworld Bigtime Best Ballers,"QB: 2, RB: 3, WR: 5, TE: 2, ","QB_pTD: Fail, RB_PPR: Fail, WR_PPR: Fail, TE_PPR: Fail",12.0,1.0,Yes
2021-06-09,3RDROUNDFIRSTRANDOM,1,1.01,"McCaffrey, Christian",RB,22.12,22.0,59812,RyanMC23-FCE4 SFB Mock,"QB: 1-2, RB: 2-4, WR: 2-4, TE: 1-4, PK: 0-4, Def: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",12.0,1.0,Yes
2021-06-08,SDRAFT,1,1.01,"McCaffrey, Christian",RB,20.12,20.0,47172,Best Ballz,"QB: 1, RB: 2-3, WR: 2-3, TE: 1-2, ","QB_pTD: 3.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",12.0,1.0,Yes
2021-06-08,SFIRSTRANDOM,1,1.01,"McCaffrey, Christian",RB,20.12,20.0,29562,Leather Helmet Early Redraft,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,Yes
2021-06-08,,1,1.01,"McCaffrey, Christian",RB,16.12,16.0,97930,Mock  479,,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",,,Yes
2021-06-08,3RDROUND,1,1.01,"Mahomes, Patrick",QB,20.12,20.0,65643,#SFB11 Mock 1.11,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, PK: 0-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",12.0,1.0,Yes
2021-06-08,SFIRSTRANDOM,1,1.01,"McCaffrey, Christian",RB,20.12,20.0,48390,TDFL Draft Masters 2 ,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,Yes
2021-06-08,SFIRSTRANDOM,1,1.01,"McCaffrey, Christian",RB,20.12,20.0,17989,Masters Bronze Dynasty Early Email Draft #4 - 140677,"QB: 1, RB: 1-3, WR: 1-3, TE: 1-3, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,Yes
2021-06-07,SAME,1,1.01,"Harris, Najee",RB,22.12,22.0,54577,DataForce: 13 MONKEYS,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,Yes
2021-06-07,SFIRSTRANDOM,1,1.01,"McCaffrey, Christian",RB,16.12,16.0,28714,Masters Bronze Live Draft 140682 ,"QB: 1, RB: 1-3, WR: 1-3, TE: 1-3, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,Yes
2021-06-07,SDRAFT,1,1.01,"Mahomes, Patrick",QB,30.12,30.0,36314,The Office - Assistant to the GM,"QB: 1-2, RB: 1-6, WR: 1-6, TE: 1-6, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,Yes
2021-06-06,SFIRSTRANDOM,1,1.01,"McCaffrey, Christian",RB,18.12,18.0,67914,Apex Amateur 350,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,Yes
